Id. de la fila,Id. del pedido,Fecha de pedido,Fecha del envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad
1827,MX-2021-130470,18/05/2021,16/05/2021,Rápido,36488766,Eleonora Delgadillo,Pequeña empresa,Apopa,San Salvador,El Salvador,Centro,MAT-SO-10004493,Material de oficina,Sobres,"GlobeWeis Sobre de tipo Manila, Plateado",595.8,3
1828,MX-2021-130470,18/05/2021,16/05/2021,Rápido,36488766,Eleonora Delgadillo,Pequeña empresa,Apopa,San Salvador,El Salvador,Centro,MOB-MO-10002554,Mobiliario,Mobiliario,"Tenex Bombilla, Premium",585,5
603,MX-2021-103002,18/05/2021,16/05/2021,Urgente,37145694,Leonor Gómez,Cliente,Penedo,Alagoas,Brasil,Sur,MAT-AL-10002433,Material de oficina,Almacenamiento,"Fellowes Archivador móvil, Industrial",1837.2,2
1833,MX-2021-130470,18/05/2021,16/05/2021,Rápido,36488766,Eleonora Delgadillo,Pequeña empresa,Apopa,San Salvador,El Salvador,Centro,MAT-PA-10000954,Material de oficina,Papel,"Xerox Material de oficina, Multicolor",927.6,3
1832,MX-2021-130470,18/05/2021,16/05/2021,Rápido,36488766,Eleonora Delgadillo,Pequeña empresa,Apopa,San Salvador,El Salvador,Centro,MOB-SI-10001354,Mobiliario,Sillas,"Office Star Taburete, Ajustable",2352.4,2
1830,MX-2021-130470,18/05/2021,16/05/2021,Rápido,36488766,Eleonora Delgadillo,Pequeña empresa,Apopa,San Salvador,El Salvador,Centro,MOB-LI-10003132,Mobiliario,Librerías,"Dania Estante de esquina, Metal",4051,5
2155,MX-2021-105403,19/05/2021,12/05/2021,Estándar,54666771,Olaya Torres,Cliente,Managua,Managua,Nicaragua,Centro,MOB-SI-10004799,Mobiliario,Sillas,"SAFCO Taburete, Ajustable",2272.4,2
2156,MX-2021-105403,19/05/2021,12/05/2021,Estándar,54666771,Olaya Torres,Cliente,Managua,Managua,Nicaragua,Centro,TEC-CO-10001948,Tecnología,Copiadoras,"Canon Fotocopiadora personal, Rojo",1875.4416,2
1995,MX-2021-160857,19/05/2021,12/05/2021,Estándar,23528056,Daniela Vélez,Cliente,San Juan de la Maguana,San Juan,República Dominicana,Caribe,MAT-CA-10002477,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Transparente",516.48,2
8848,MX-2021-100594,19/05/2021,14/05/2021,Estándar,95577247,Ezequiel Acevedo,Cliente,San Salvador,San Salvador,El Salvador,Centro,MAT-SU-10001711,Material de oficina,Suministros,"Stiletto Tijeras, Acero",460.2,3
8849,MX-2021-100594,19/05/2021,14/05/2021,Estándar,95577247,Ezequiel Acevedo,Cliente,San Salvador,San Salvador,El Salvador,Centro,MAT-CA-10004672,Material de oficina,Carpetas,"Acco Perforador, Económico",1004,5
6666,MX-2021-161368,19/05/2021,15/05/2021,Estándar,55538947,Emanuel Saucedo,Pequeña empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-SU-10004634,Material de oficina,Suministros,"Kleencut Abrecartas, Industrial",573.6,3
6667,MX-2021-161368,19/05/2021,15/05/2021,Estándar,55538947,Emanuel Saucedo,Pequeña empresa,Matanzas,Matanzas,Cuba,Caribe,MAT-CA-10002559,Material de oficina,Carpetas,"Wilson Jones Cubierta de carpeta, Duradero",423,5
3067,MX-2021-126564,19/05/2021,15/05/2021,Estándar,92995761,Justina Vaca,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,TEC-AC-10004574,Tecnología,Accesorios,"Enermax Ratón, Económico",805.8,5
4570,MX-2021-123512,19/05/2021,15/05/2021,Estándar,51188858,Alberto Márquez,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-EL-10000632,Material de oficina,Electrodomésticos,"Hamilton Beach Frigorífico, Plateado",20035.2,6
4789,MX-2021-136133,20/05/2021,16/05/2021,Estándar,94747774,Isidoro Muñoz,Empresa,Santiago,Santiago,Chile,Sur,MAT-SO-10000209,Material de oficina,Sobres,"GlobeWeis Paquetes, 50",1028,4
4788,MX-2021-136133,20/05/2021,16/05/2021,Estándar,94747774,Isidoro Muñoz,Empresa,Santiago,Santiago,Chile,Sur,MOB-MO-10000300,Mobiliario,Mobiliario,"Tenex Bandeja apiladora, Duradero",148.4,1
8602,MX-2021-127299,22/05/2021,17/05/2021,Estándar,79387845,Gorka Irizarri,Cliente,Heroica Zitácuaro,Michoacán,México,Norte,MOB-LI-10000159,Mobiliario,Librerías,"Sauder Librería, Convencional",783.04,1
6018,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MOB-SI-10002977,Mobiliario,Sillas,"Hon Estora, Rojo",1110.6,3
4134,MX-2021-103919,22/05/2021,19/05/2021,Urgente,24645271,Selena Savoya,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10004177,Material de oficina,Papel,"SanDisk Material de oficina, Multicolor",2391.84,9
4942,MX-2021-153269,22/05/2021,19/05/2021,Urgente,97364842,Karina Padilla,Cliente,Rosario,Santa Fe,Argentina,Sur,MAT-SO-10004158,Material de oficina,Sobres,"Kraft Paquetes, Reciclado",437.4,3
6017,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MOB-LI-10002530,Mobiliario,Librerías,"Sauder Conjunto de estantes, Metal",10348.8,8
6012,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,TEC-TE-10002351,Tecnología,Teléfonos,"Motorola Teléfono inteligente, Tamaño completo",2621.4,3
6013,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MAT-SU-10001828,Material de oficina,Suministros,"Stiletto Recortadora, Acero",843,3
6016,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MAT-SU-10004739,Material de oficina,Suministros,"Kleencut Cúter, Rectangular",836,4
6010,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MAT-SO-10002814,Material de oficina,Sobres,"GlobeWeis Sobre de hebilla, Reciclado",290,5
6011,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MOB-MO-10000690,Mobiliario,Mobiliario,"Rubvermaid Marco de foto, Negro",1725,5
6015,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MAT-AR-10004686,Material de oficina,Arte,"Binney & Smith Bolígrafos, Azul",318.4,4
6014,MX-2021-117240,22/05/2021,19/05/2021,Rápido,41277220,Adriano Rolón,Cliente,Cúcuta,Norte de Santander,Colombia,Sur,MOB-LI-10002270,Mobiliario,Librerías,"Ikea Conjunto de estantes, Convencional",2271.2,2
7934,MX-2021-126424,22/05/2021,20/05/2021,Rápido,61886168,Nina Pérez,Cliente,Paulista,Pernambuco,Brasil,Sur,TEC-CO-10003746,Tecnología,Copiadoras,"Canon Fotocopiadora con fax, Rojo",3783.2184,3
3558,MX-2021-137022,22/05/2021,20/05/2021,Rápido,48344497,Iris Campos,Empresa,Bogotá,Bogotá,Colombia,Sur,MAT-PA-10001037,Material de oficina,Papel,"Xerox Papel de tipo pergamino, Multicolor",97.8,1
3559,MX-2021-137022,22/05/2021,20/05/2021,Rápido,48344497,Iris Campos,Empresa,Bogotá,Bogotá,Colombia,Sur,MAT-AL-10002822,Material de oficina,Almacenamiento,"Rogers Carpetas, Tamaño completo",409.6,2
7229,MX-2021-122427,22/05/2021,21/05/2021,Urgente,55995484,Petra Vergara,Pequeña empresa,Villa Canales,Guatemala,Guatemala,Centro,MAT-AL-10004320,Material de oficina,Almacenamiento,"Fellowes Bandejas, Industrial",1929,5
7228,MX-2021-122427,22/05/2021,21/05/2021,Urgente,55995484,Petra Vergara,Pequeña empresa,Villa Canales,Guatemala,Guatemala,Centro,MAT-ET-10004353,Material de oficina,Etiquetas,"Hon Etiquetas extraíbles, Rojo",134.4,2
5083,MX-2021-106236,23/05/2021,18/05/2021,Estándar,63486549,Normán Venegas,Cliente,Fortaleza,Ceará,Brasil,Sur,MAT-GR-10000992,Material de oficina,Grapas,"OIC Grapas, Paquete de 12",359,5
4201,MX-2021-101273,23/05/2021,19/05/2021,Estándar,95976098,Eugenio Rentería,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MAT-AR-10004669,Material de oficina,Arte,"BIC Rotuladores, Azul",881,5
4199,MX-2021-101273,23/05/2021,19/05/2021,Estándar,95976098,Eugenio Rentería,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MAT-AL-10004832,Material de oficina,Almacenamiento,"Tenex Casilleros, Tamaño completo",2722.4,2
1845,US-2021-132717,23/05/2021,19/05/2021,Estándar,82866190,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AR-10002200,Material de oficina,Arte,"Binney & Smith Lienzos, Tamaños variados",654.48,3
4200,MX-2021-101273,23/05/2021,19/05/2021,Estándar,95976098,Eugenio Rentería,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MAT-SU-10003926,Material de oficina,Suministros,"Fiskars Cizallas, Rectangular",886.8,3
1843,US-2021-132717,23/05/2021,19/05/2021,Estándar,82866190,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-MO-10001623,Mobiliario,Mobiliario,"Advantus Marco de foto, Premium",1444.8,7
4920,MX-2021-157336,23/05/2021,19/05/2021,Estándar,45177562,María Acosta,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,TEC-CO-10003675,Tecnología,Copiadoras,"Sharp Fax inalámbrico, Digital",11828.296,5
4923,MX-2021-157336,23/05/2021,19/05/2021,Estándar,45177562,María Acosta,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,MAT-CA-10004838,Material de oficina,Carpetas,"Ibico Encuadernadora, Transparente",2035.2,6
1846,US-2021-132717,23/05/2021,19/05/2021,Estándar,82866190,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,TEC-TE-10004580,Tecnología,Teléfonos,"Samsung Cargador, Tamaño completo",7649.28,3
4921,MX-2021-157336,23/05/2021,19/05/2021,Estándar,45177562,María Acosta,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,TEC-MÁ-10000574,Tecnología,Máquinas,"Epson Impresora de tarjetas, Blanco",10101.6,9
4922,MX-2021-157336,23/05/2021,19/05/2021,Estándar,45177562,María Acosta,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,TEC-TE-10004413,Tecnología,Teléfonos,"Nokia Teléfono de oficina, Tamaños variados",2266,5
4198,MX-2021-101273,23/05/2021,19/05/2021,Estándar,95976098,Eugenio Rentería,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MAT-AL-10004000,Material de oficina,Almacenamiento,"Rogers Bandejas, Metal",405,1
1844,US-2021-132717,23/05/2021,19/05/2021,Estándar,82866190,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10000111,Mobiliario,Librerías,"Ikea Vitrina, Blanco",1159.68,2
9174,MX-2021-113019,23/05/2021,20/05/2021,Urgente,52525192,Elena Padrón,Cliente,Villa Nueva,Guatemala,Guatemala,Centro,MAT-AL-10003138,Material de oficina,Almacenamiento,"Smead Carpetas, Industrial",359.4,3
9175,MX-2021-113019,23/05/2021,20/05/2021,Urgente,52525192,Elena Padrón,Cliente,Villa Nueva,Guatemala,Guatemala,Centro,TEC-AC-10001693,Tecnología,Accesorios,"SanDisk Memoria USB, Programable",547.2,2
9859,MX-2021-113495,23/05/2021,20/05/2021,Rápido,22958598,Heriberto Valderas,Cliente,San Salvador,San Salvador,El Salvador,Centro,MAT-EL-10002582,Material de oficina,Electrodomésticos,"Breville Microondas, Negro",6022.8,3
9860,MX-2021-113495,23/05/2021,20/05/2021,Rápido,22958598,Heriberto Valderas,Cliente,San Salvador,San Salvador,El Salvador,Centro,TEC-MÁ-10002974,Tecnología,Máquinas,"Panasonic Calculadora, Duradero",1008,3
9891,MX-2021-132871,23/05/2021,23/05/2021,Mismo día,98385885,Gerardo Viera,Cliente,Tlaquepaque,Jalisco,México,Norte,MAT-CA-10004425,Material de oficina,Carpetas,"Acco Encuadernadora, Económico",1021.8,3
9890,MX-2021-132871,23/05/2021,23/05/2021,Mismo día,98385885,Gerardo Viera,Cliente,Tlaquepaque,Jalisco,México,Norte,MAT-SO-10003439,Material de oficina,Sobres,"GlobeWeis Sobres de uso interno, Reciclado",1243.2,4
9259,US-2021-161886,24/05/2021,21/05/2021,Urgente,81064797,Unai Reynoso,Cliente,Iquitos,Loreto,Perú,Sur,MAT-CA-10004559,Material de oficina,Carpetas,"Cardinal Encuadernadora, Económico",796.32,4
3970,US-2021-101756,25/05/2021,19/05/2021,Estándar,65874458,Judit Rodríguez,Empresa,Tlaquepaque,Jalisco,México,Norte,MAT-AL-10001851,Material de oficina,Almacenamiento,"Eldon Estanterías, Industrial",2934,9
3968,US-2021-101756,25/05/2021,19/05/2021,Estándar,65874458,Judit Rodríguez,Empresa,Tlaquepaque,Jalisco,México,Norte,MOB-MO-10004685,Mobiliario,Mobiliario,"Tenex Marco de foto, Surtido",415.2,2
3969,US-2021-101756,25/05/2021,19/05/2021,Estándar,65874458,Judit Rodríguez,Empresa,Tlaquepaque,Jalisco,México,Norte,TEC-AC-10000340,Tecnología,Accesorios,"Memorex Teclado, Negro",1211.2,4
5629,MX-2021-133802,25/05/2021,21/05/2021,Estándar,55274272,César Benítez,Pequeña empresa,Ciego de Ávila,Ciego de Ávila,Cuba,Caribe,MAT-PA-10003911,Material de oficina,Papel,"SanDisk Recordadores, Premium",226.4,2
5630,MX-2021-133802,25/05/2021,21/05/2021,Estándar,55274272,César Benítez,Pequeña empresa,Ciego de Ávila,Ciego de Ávila,Cuba,Caribe,MAT-CA-10003624,Material de oficina,Carpetas,"Avery Carpeta, Transparente",164.8,2
735,MX-2021-121727,25/05/2021,22/05/2021,Urgente,51057295,Goratze Almaraz,Cliente,Guadalajara,Jalisco,México,Norte,MAT-SO-10001330,Material de oficina,Sobres,"Cameo Sobre de hebilla, 50",190.2,3
9645,US-2021-128307,25/05/2021,22/05/2021,Rápido,32345938,Fernando Limón,Cliente,Salvador,Bahía,Brasil,Sur,MAT-CA-10002265,Material de oficina,Carpetas,"Acco Encuadernadora, Transparente",404.4,3
6240,US-2021-169936,25/05/2021,23/05/2021,Urgente,57826426,Kevin Vera,Pequeña empresa,Nicolás Romero,México,México,Norte,MAT-AL-10003398,Material de oficina,Almacenamiento,"Fellowes Caja, Metal",375,3
6239,US-2021-169936,25/05/2021,23/05/2021,Urgente,57826426,Kevin Vera,Pequeña empresa,Nicolás Romero,México,México,Norte,MOB-LI-10004718,Mobiliario,Librerías,"Safco Estante de esquina, Negro",3217.28,4
7347,MX-2021-135657,25/05/2021,23/05/2021,Urgente,58794497,Moisés Lucio,Cliente,Santiago de los Caballeros,Santiago,República Dominicana,Caribe,MAT-ET-10002275,Material de oficina,Etiquetas,"Hon Etiquetas con códigos de color, Blanco",204.96,3
9392,MX-2021-113530,26/05/2021,20/05/2021,Estándar,45685871,Isolda Lucero,Cliente,Culiacán,Sinaloa,México,Norte,MAT-ET-10004975,Material de oficina,Etiquetas,"Smead Etiquetas con códigos de color, Blanco",609,7
5523,MX-2021-124968,26/05/2021,22/05/2021,Estándar,87664731,Olvido Godoy,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,MAT-AL-10004812,Material de oficina,Almacenamiento,"Eldon Casilleros, Azul",5277.6,4
1147,MX-2021-108014,26/05/2021,22/05/2021,Estándar,57294239,Violeta Galindo,Cliente,Potosí,Potosí,Bolivia,Sur,MAT-SO-10000165,Material de oficina,Sobres,"GlobeWeis Sobre de tipo Manila, 50",730.4,4
1148,MX-2021-108014,26/05/2021,22/05/2021,Estándar,57294239,Violeta Galindo,Cliente,Potosí,Potosí,Bolivia,Sur,TEC-AC-10002394,Tecnología,Accesorios,"Enermax Tarjeta de memoria, Programable",3863,5
4476,US-2021-162215,26/05/2021,23/05/2021,Rápido,68874926,Thalía Torres,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10004862,Mobiliario,Sillas,"Novimex Taburete, Negro",2592.48,3
3292,US-2021-110597,27/05/2021,21/05/2021,Estándar,54388353,Matilda Carbajal,Pequeña empresa,Monterrey,Nuevo León,México,Norte,MOB-MO-10000633,Mobiliario,Mobiliario,"Advantus Marco, Premium",2633.76,6
3294,US-2021-110597,27/05/2021,21/05/2021,Estándar,54388353,Matilda Carbajal,Pequeña empresa,Monterrey,Nuevo León,México,Norte,MOB-ME-10004060,Mobiliario,Mesas,"Bevis Mesa redonda, Montada",19400.64,7
3293,US-2021-110597,27/05/2021,21/05/2021,Estándar,54388353,Matilda Carbajal,Pequeña empresa,Monterrey,Nuevo León,México,Norte,MAT-SU-10004379,Material de oficina,Suministros,"Stiletto Recortadora, Rectangular",2367,9
5967,MX-2021-135097,27/05/2021,23/05/2021,Estándar,57655151,Narciso Vallés,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004833,Material de oficina,Carpetas,"Cardinal Separadores, Transparente",250.88,7
1822,MX-2021-108469,29/05/2021,26/05/2021,Urgente,32027126,Eleonor Carranza,Pequeña empresa,Santa Ana,Santa Ana,El Salvador,Centro,MAT-ET-10000988,Material de oficina,Etiquetas,"Smead Etiquetas para carpetas de archivos, Duradero",185.4,3
5009,MX-2021-152877,29/05/2021,26/05/2021,Urgente,37934357,León Caballero,Empresa,Santa Ana,Santa Ana,El Salvador,Centro,MAT-SO-10004992,Material de oficina,Sobres,"Jiffy Sobre de hebilla, 50",227.2,4
5008,MX-2021-152877,29/05/2021,26/05/2021,Urgente,37934357,León Caballero,Empresa,Santa Ana,Santa Ana,El Salvador,Centro,MAT-CA-10004107,Material de oficina,Carpetas,"Avery Separadores, Reciclado",223,5
8762,US-2021-155264,29/05/2021,26/05/2021,Urgente,68785328,Félix Mendoza,Cliente,Ciudad de Panamá,Panamá,Panamá,Centro,MAT-GR-10001997,Material de oficina,Grapas,"Stockwell Grapas, Al por mayor",83.28,2
397,MX-2021-118689,30/05/2021,26/05/2021,Estándar,88667764,Isaac Leyva,Empresa,Yopal,Casanare,Colombia,Sur,MAT-SU-10001468,Material de oficina,Suministros,"Fiskars Cúter, Acero",232.8,1
3391,US-2021-164455,31/05/2021,26/05/2021,Estándar,64427870,Guido Varela,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,TEC-MÁ-10002404,Tecnología,Máquinas,"Panasonic Teléfono, Duradero",679.68,4
5059,MX-2021-111661,31/05/2021,27/05/2021,Estándar,38347558,Raúl Mesa,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AL-10002100,Material de oficina,Almacenamiento,"Rogers Bandejas, Azul",822.4,2
5058,MX-2021-111661,31/05/2021,27/05/2021,Estándar,38347558,Raúl Mesa,Cliente,Managua,Managua,Nicaragua,Centro,MOB-MO-10004241,Mobiliario,Mobiliario,"Tenex Marco, Negro",1466.4,2
5060,MX-2021-111661,31/05/2021,27/05/2021,Estándar,38347558,Raúl Mesa,Cliente,Managua,Managua,Nicaragua,Centro,MOB-MO-10000971,Mobiliario,Mobiliario,"Eldon Tope para puertas, Premium",325.2,1
5061,MX-2021-111661,31/05/2021,27/05/2021,Estándar,38347558,Raúl Mesa,Cliente,Managua,Managua,Nicaragua,Centro,TEC-CO-10004452,Tecnología,Copiadoras,"Brother Fotocopiadora, 2",6980.4112,4
7189,US-2021-137358,31/05/2021,28/05/2021,Rápido,43188340,Águeda Urbina,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-SO-10000511,Material de oficina,Sobres,"Cameo Paquetes, Plateado",811.2,5
7920,MX-2021-163195,1/06/2021,27/05/2021,Rápido,98598384,Humberto Torres,Pequeña empresa,Santiago,Santiago,Chile,Sur,MAT-PA-10000419,Material de oficina,Papel,"Eaton Resma, Premium",177,1
7919,MX-2021-163195,1/06/2021,27/05/2021,Rápido,98598384,Humberto Torres,Pequeña empresa,Santiago,Santiago,Chile,Sur,TEC-CO-10004044,Tecnología,Copiadoras,"Canon Fax inalámbrico, Color",17702.524,7
8780,US-2021-144498,1/06/2021,27/05/2021,Rápido,51467167,Amelia Vega,Empresa,Cabimas,Zulia,Venezuela,Sur,MOB-SI-10004356,Mobiliario,Sillas,"Hon Estora, Ajustable",696.24,3
5518,MX-2021-141922,1/06/2021,28/05/2021,Estándar,92024396,Circe Grijalva,Cliente,Villa Nueva,Guatemala,Guatemala,Centro,MOB-SI-10004584,Mobiliario,Sillas,"Harbour Creations Silla de playa, 2",425.8,1
398,MX-2021-139367,1/06/2021,30/05/2021,Rápido,87387952,Hugo Tomás,Cliente,Córdoba,Veracruz,México,Norte,MOB-SI-10001406,Mobiliario,Sillas,"SAFCO Mecedora, 2",2194.56,3
400,MX-2021-139367,1/06/2021,30/05/2021,Rápido,87387952,Hugo Tomás,Cliente,Córdoba,Veracruz,México,Norte,MAT-SU-10004354,Material de oficina,Suministros,"Fiskars Recortadora, Rectangular",520,2
399,MX-2021-139367,1/06/2021,30/05/2021,Rápido,87387952,Hugo Tomás,Cliente,Córdoba,Veracruz,México,Norte,MAT-AR-10002164,Material de oficina,Arte,"Binney & Smith Bolígrafos, Tamaños variados",302.4,3
2673,MX-2021-101609,2/06/2021,26/05/2021,Estándar,72066782,Dánae Abrego,Empresa,Milpa Alta,Distrito Federal,México,Norte,MAT-EL-10001001,Material de oficina,Electrodomésticos,"Breville Batidora, Rojo",601.6,1
2674,MX-2021-101609,2/06/2021,26/05/2021,Estándar,72066782,Dánae Abrego,Empresa,Milpa Alta,Distrito Federal,México,Norte,MOB-LI-10002758,Mobiliario,Librerías,"Sauder Estante de esquina, Negro",6342.4,8
2021,MX-2021-114552,2/06/2021,26/05/2021,Estándar,49878072,Adolfo Barraza,Empresa,Neiva,Huila,Colombia,Sur,MAT-SU-10002240,Material de oficina,Suministros,"Acme Cúter, Industrial",788.4,3
2022,MX-2021-114552,2/06/2021,26/05/2021,Estándar,49878072,Adolfo Barraza,Empresa,Neiva,Huila,Colombia,Sur,MOB-MO-10000239,Mobiliario,Mobiliario,"Rubvermaid Tope para puertas, Surtido",584.8,2
2401,MX-2021-103149,2/06/2021,28/05/2021,Estándar,97056373,Violeta Cruz,Pequeña empresa,Tijuana,Baja California,México,Norte,MAT-EL-10002160,Material de oficina,Electrodomésticos,"KitchenAid Microondas, Negro",10325,5
3416,MX-2021-157399,2/06/2021,29/05/2021,Estándar,95446020,Loreto Cepeda,Cliente,Celaya,Guanajuato,México,Norte,MAT-SO-10003866,Material de oficina,Sobres,"GlobeWeis Paquetes, Plateado",546,2
2629,MX-2021-134719,2/06/2021,29/05/2021,Estándar,22967073,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,TEC-MÁ-10002782,Tecnología,Máquinas,"Okidata Impresora, Multicolor",3580,2
3415,MX-2021-157399,2/06/2021,29/05/2021,Estándar,95446020,Loreto Cepeda,Cliente,Celaya,Guanajuato,México,Norte,MAT-EL-10000939,Material de oficina,Electrodomésticos,"Hamilton Beach Horno, Rojo",3615.6,1
2627,MX-2021-134719,2/06/2021,29/05/2021,Estándar,22967073,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,MAT-SO-10004613,Material de oficina,Sobres,"Jiffy Sobre de tipo Manila, Rojo",394,2
2626,MX-2021-134719,2/06/2021,29/05/2021,Estándar,22967073,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,MAT-CA-10001949,Material de oficina,Carpetas,"Avery Anillas, Reciclado",31.8,1
